,author,closedAt,number,publishedAt,resourcePath,source,state,text,label
42,{'login': 'jkramarz'},2014-03-19T15:35:49Z,6314,2014-03-06T15:15:34Z,/ansible/ansible/issues/6314,ansible,CLOSED,"Playbooks are runned over other group of hosts than listed by list-hosts
Issue Type:
Bug report
Ansible Version:
starting from commit ae9843f
ansible 1.5 is affected
Environment:
at last Debian 6
Summary:
Please summarize your request in this space. You will earn bonus points for being succinct, but please add enough detail so we can understand the request.
Steps To Reproduce:
run
ansible-playbook -C site.yml -i hosts --list-hosts
ansible-playbook -C site.yml -i hosts
using files
hosts:
site.yml:
Expected Results:
Groups not declared as children of group 'physical' should not be involved.
Actual Results:
Hosts from groups named after hosts included in group 'physical' (not declared as group's children) are involved by play.
",MAINTAINABILITY
43,{'login': 'dagwieers'},2012-11-24T23:19:22Z,1664,2012-11-23T15:16:29Z,/ansible/ansible/issues/1664,ansible,CLOSED,"Variables from group_vars/all are not being picked up when using inventory script
In our case we have seen the above, I still need a minimal test-case to demonstrate this.",NONE
44,{'login': 'pfigue'},2014-10-13T22:55:22Z,9321,2014-10-13T11:33:44Z,/ansible/ansible/issues/9321,ansible,CLOSED,"Duplicated newline in Jinja2 variable when copy module is used
Issue Type: Bug Report
Ansible Version: ansible 1.7.2
Environment: Arch Linux
Summary: Variable content gets newlines duplicated when pasted into a file via the copy module
Steps To Reproduce:
Add a step copy: content=""{{ ssl_private_key }}"" dest=/etc/ssl/private/foo.pem in a playbook
Write the content of ssl_private_key in an ansible-vault vars file
Run the playbook
Check if /etc/ssl/private/foo.pem will have an extra newline for each line in the ssl_private_key variable
Expected Results: if the variable ssl_private_key is defined like this:
I expect to have this in /etc/ssl/private/foo.pem:
And this is what I actually get with Ansible 1.7.1 and some previous versions.
Actual Results: But instead, with Ansible 1.7.2 the result will have duplicated \n:
",NONE
45,{'login': 'jorgenschaefer'},2014-09-29T20:36:03Z,6840,2014-04-03T11:02:56Z,/ansible/ansible/issues/6840,ansible,CLOSED,"synchronize action should maybe force the connection for hosts named localhost (edited title)
Issue Type:
Bug Report
Ansible Version:
ansible 1.6 (devel 317c2f4) last updated 2014/04/03 12:41:29 (GMT +200)
Environment:
openSUSE 12.2 (x86_64)
Summary:
Using the synchronize action while deploying to a VM listening on localhost confuses ansible as it tries to unnecessarily delegate to localhost, and also forgets to clear the port.
Steps To Reproduce:
I'm running a simple playbook to deploy some software to a VM running on localhost:2222.
Inventory file:
tasks/main.yml:
This fails because it tries to connect to 127.0.0.1:2222 with my current username. What is happening, apparently, is that it assumes I'm doing a delegate action and tries to connect to localhost with my current username, but retains the faulty port. There is no need to delegate at all.
Expected Results:
I'd assume it would simply run rsync locally, without delegation, to deploy to the VM.
Actual Results:
It fails because it tries to run an ssh connection to <username>@127.0.0.1 port 2222, which does not work because <username> does not exist on the VM, and port 2222 is the VM. It would succeed on port 22, but that's not necessary.
The following change also makes the above work for me, so it is indeed some bogus delegation business. (The second hunk is only necessary because the first change removes the conn.delegate attribute.)
",NONE
46,{'login': 'huguesalary'},2014-08-09T02:06:16Z,7360,2014-05-11T04:48:06Z,/ansible/ansible/issues/7360,ansible,CLOSED,"Docker - dns argument not working
Issue Type:
Bug Report
Ansible Version:
Ansible 1.7 (but had the same issue with 1.6.1 and 1.6)
Environment:
Running ansible from Mac OS
Managing Debian
Summary:
With the docker module, using the dns argument does not add the dns to the container. (nothing's added to the container's /etc/resolv.conf)
Steps To Reproduce:
Expected Results:
nameserver 127.0.0.1 should appear at the top of the file
Actual Results:
nameserver 127.0.0.1 does not appear",NONE
47,{'login': 'ThStock'},2014-05-06T04:13:03Z,7281,2014-05-05T17:50:41Z,/ansible/ansible/issues/7281,ansible,CLOSED,"--limit does not work with intersecting hostgroups
Issue Type:
Bug Report, Feature Idea
Ansible Version:
ansible 1.5.5
Environment:
N/A
Summary:
I'll be nice, if the --limit switch, will limit task execution to the given hostgroup, also when both hostgroups consists of the same hosts
Steps To Reproduce:
Inventory:
Playbook:
Expected Results:
Actual Results:
",NONE
48,{'login': 'nobita2041'},2012-05-29T12:43:02Z,417,2012-05-28T07:37:46Z,/ansible/ansible/issues/417,ansible,CLOSED,"sudo options in connection.py (CentOS 5.4, -u and -k incompatible?)
「sudo: the `-u' and '-k' options may not be used together」
I modified below, and fine.
connection.py
",NONE
49,{'login': 'tonk'},2012-11-13T12:46:00Z,1610,2012-11-13T10:38:54Z,/ansible/ansible/issues/1610,ansible,CLOSED,"Template variable stuff broken
Yesterday everything was working fine, but after a git pull; make install my run borked big time.
I got:
Investigating this pointed me to my issue playbook, containing
And the template containing
When I roll back to the code of yesterday, things work again.
It does look as if an undefined variable is used things break. But that's what the is defined is for, so there seems to be a bug in the template stuff of last night.
Could you look into that, please?",MAINTAINABILITY
50,{'login': 'ThoTischner'},2016-08-08T15:04:06Z,16946,2016-08-04T09:39:11Z,/ansible/ansible/issues/16946,ansible,CLOSED,"Hipchat Callback not working
Bug Report
CentOS7
Hipchat Callback: https://github.com/ansible/ansible/blob/devel/lib/ansible/plugins/callback/hipchat.py
is not working.
Vars can not be set.
Enable hipchat callback via ansible.cfg whitelisting.
Configure the required Hipchat ENV-Vars.
Run any playbook, following error occurs:
Message send to hipchat room.
Hipchat message not working
MISC
The display error can be solved by changing the callback from:
self.display.warning('
to
self._display.warning('",NONE
51,{'login': 'nickhammond'},2016-05-27T14:19:26Z,10881,2015-04-29T21:10:49Z,/ansible/ansible/issues/10881,ansible,CLOSED,"Add documentation for privilege_escalation/become to ansible.cfg
By looking at the example file here it looks as though the new group would look similar to this:
I can create a pull request to add that section to the docs, just wanted to confirm that will be the correct setup moving forward.
Docs:
Become docs
Ansible configuration file docs
",NONE
52,{'login': 'piffey'},2014-08-14T01:26:29Z,8615,2014-08-14T00:22:49Z,/ansible/ansible/issues/8615,ansible,CLOSED,"Delegated Hosts Don't Use Inventory Details or Confirm Existence In Inventory
I wasn't sure if this was a bug or intended behavior. When I think about the issue, it seems more intuitive that you'd use the same name that you would for a host in your inventory and expect Ansible to use the same connection details when running the task.
Issue Type: Bug Report
Ansible Version: 1.7
Environment: Arch to drive, managing Ubuntu 12.04
Summary:
When running a task with delegate_to it doesn't look the provided host up in the inventory. You can pass it anything and it will try to SSH to it. Since that's the case it also doesn't properly look up the ansible_ssh_port for the delegated host.
Steps To Reproduce:
Hosts File:
(Using 127.0.0.1 as an example, but assume that's a WAN IP with a bunch of NAT one-to-many forwards.)
Playbook:
Expected Results:
Actual Results:
Edit: Seems likely related to Issue 8224.
Edit2: Made the title better. Seemed ambiguous/not as explanatory as it could be.",NONE
53,{'login': 'jyrkiput'},2016-11-01T16:20:21Z,10975,2015-05-11T09:52:19Z,/ansible/ansible/issues/10975,ansible,CLOSED,"SSH connection got stuck when IP and host have different keys in known_hosts
In following situatation, I'd like to have some kind of error report, but now the connection just got stuck.
I reinstalled one machine, and tried to use same IP and host after installation. The initial ansible connection reported nicely
fatal: [node2-jenkins-slave.dev.sysart.fi] => Using a SSH password instead of a key is not possible because Host Key checking is enabled and sshpass does not support this. Please add this host's fingerprint to your known_hosts file to manage this host.
After adding doing this and trying to connect, the connection got stuck
ansible -i hosts node2-jenkins-slave.dev.sysart.fi -m ping -u root -k -vvvv
SSH password:
<node2-jenkins-slave.dev.sysart.fi> ESTABLISH CONNECTION FOR USER: root
<node2-jenkins-slave.dev.sysart.fi> REMOTE_MODULE ping
<node2-jenkins-slave.dev.sysart.fi> EXEC sshpass -d6 ssh -C -tt -vvv -o ControlMaster=auto -o ControlPersist=60s -o ControlPath=""/home/jyrki/.ansible/cp/ansible-ssh-%h-%p-%r"" -o GSSAPIAuthentication=no -o PubkeyAuthentication=no -o User=root -o ConnectTimeout=10 node2-jenkins-slave.dev.sysart.fi /bin/sh -c 'mkdir -p $HOME/.ansible/tmp/ansible-tmp-1431337315.21-244074993784678 && echo $HOME/.ansible/tmp/ansible-tmp-1431337315.21-244074993784678'
I think that the reason for this had something to do with the warning I got with ssh
ssh node2-jenkins-slave.dev.sysart.fi
Warning: the ECDSA host key for 'node2-jenkins-slave.dev.sysart.fi' differs from the key for the IP >address '192.168.179.43'
Offending key for IP in /home/jyrki/.ssh/known_hosts:107
Matching host key in /home/jyrki/.ssh/known_hosts:133
After removing both keys and adding the host to known_hosts, everything worked.",SECURITY
54,{'login': 'elouanKeryell-Even'},2015-05-21T02:03:27Z,11039,2015-05-20T12:20:36Z,/ansible/ansible/issues/11039,ansible,CLOSED,"Single * pattern not working
Issue Type:
Bug Report
Ansible Version:
$ ansible --version
ansible 1.9.1
configured module search path = None
Ansible Configuration:
I think I changed nothing to the base configuration.
Environment:
Centos 7
Summary:
In the docs it says it is possible to use a single * pattern to target every host, but it doesn't seem to work for me.
Steps To Reproduce:
$ ansible * -m ping
Expected Results:
Same result as $ ansible all -m ping, which is working fine for me.
Actual Results:
Usage: ansible <host-pattern> [options]",NONE
55,{'login': 'buster'},2014-08-08T17:12:27Z,8512,2014-08-08T09:25:55Z,/ansible/ansible/issues/8512,ansible,CLOSED,"ansible 1.7 passing an argument with newlines to the shell module eats newlines (edited title)
I'm using quite a lot of multiline strings, and according to http://stackoverflow.com/questions/3790454/in-yaml-how-do-i-break-a-string-over-multiple-lines the way this works in YAML is to use | isntead of > to preserve newlines.
This worked in ansible 1.6.x without problems.
Now, newlines are stripped away..
Example:
This should print hi and hi2 in two lines but it doesn't anymore.
It breaks a lot of ansible code for me which, unfortunately, relies on shell scripts.",NONE
56,{'login': 'anaselbouhali'},2017-06-05T12:13:46Z,25350,2017-06-05T09:58:58Z,/ansible/ansible/issues/25350,ansible,CLOSED,"C:/Qt/5.9/mingw53_32/mkspecs/features/toolchain.prf:129: Variable QMAKE_CXX.COMPILER_MACROS is not defined.
Bug Report
C:/Qt/5.9/mingw53_32/mkspecs/features/toolchain.prf:76: Variable QMAKE_DEFAULT_INCDIRS is not defined.
C:/Qt/5.9/mingw53_32/mkspecs/features/toolchain.prf:129: Variable QMAKE_CXX.COMPILER_MACROS is not defined.
C:/Qt/5.9/mingw53_32/mkspecs/features/toolchain.prf:76: Variable QMAKE_DEFAULT_INCDIRS is not defined.
C:/Qt/5.9/mingw53_32/mkspecs/features/toolchain.prf:129: Variable QMAKE_CXX.COMPILER_MACROS is not defined.
C:/Qt/5.9/mingw53_32/mkspecs/features/toolchain.prf:76: Variable QMAKE_DEFAULT_INCDIRS is not defined.
C:/Qt/5.9/mingw53_32/mkspecs/features/toolchain.prf:129: Variable QMAKE_CXX.COMPILER_MACROS is not defined.
",NONE
